,Category,Name,Rating,Number of reviews,5 stars,4 stars,3 stars,2 stars,1 star
2968,Magasin de streetwear,Parceque C'est Moi,NA,0,0,0,0,0,0
2969,Shopping & mode,Ticru,NA,0,0,0,0,0,0
2970,Bijouterie,Prettiersun Bijoux,NA,0,0,0,0,0,0
2971,Magasin de vêtements,Les Etonnantes,NA,0,0,0,0,0,0
2972,Boutique de lingerie,Titi Frenchy,NA,0,0,0,0,0,0
2973,Marché en ligne,intellimonde.com,NA,0,0,0,0,0,0
2974,Magasin de chaussures,Cléoze,NA,0,0,0,0,0,0
2975,Magasin de chaussures,Modjostore,NA,0,0,0,0,0,0
2976,Magasin de puériculture,Babig,NA,0,0,0,0,0,0
2977,Magasin de vêtements western,Western Butik,NA,0,0,0,0,0,0
2978,Magasin de vêtements,Japanmood,NA,0,0,0,0,0,0
2979,Magasin de vêtements de sport,Mecton®,NA,0,0,0,0,0,0
2980,Boutique de t-shirts personnalisés,Biscotte Creations,NA,0,0,0,0,0,0
2981,Bijouterie fantaisie,Olivier Patrice,NA,0,0,0,0,0,0
2982,Shopping & mode,Tendrinou,NA,0,0,0,0,0,0
2983,Librairie,Librairie Ecobooks,NA,0,0,0,0,0,0
2984,Magasin de vêtements,Morose,NA,0,0,0,0,0,0
2985,Bijouterie,My Bijou Personnalisé,NA,0,0,0,0,0,0
2986,Boutique de sacs à main,Sweetbag,NA,0,0,0,0,0,0
2987,Marché en ligne,PartUpp,NA,0,0,0,0,0,0
2988,Bijoutier,Goldaia,NA,0,0,0,0,0,0
2989,Shopping & mode,ME Paris,NA,0,0,0,0,0,0
2990,Magasin de chaussures,Izan Muños,NA,0,0,0,0,0,0
2991,Boutique d'accessoires de mode,Xaviersbazaar,NA,0,0,0,0,0,0
2992,Magasin de vêtements,Ma Région de France,NA,0,0,0,0,0,0
2993,Magasin de vêtements,Vet&Co,NA,0,0,0,0,0,0
2994,Magasin de vêtements pour femmes,LOICIA,NA,0,0,0,0,0,0
2995,Shopping & mode,Universluxe,NA,0,0,0,0,0,0
2996,Magasin de chaussures,Troicet,NA,0,0,0,0,0,0
2997,Shopping & mode,Solution Minceur,NA,0,0,0,0,0,0
2998,Magasin de vêtements pour bébés,Futurs Parents,NA,0,0,0,0,0,0
2999,Magasin de puériculture,Dr. green,NA,0,0,0,0,0,0
3000,Magasin de vêtements pour hommes,NEW TENDANCE ™,NA,0,0,0,0,0,0
3001,Boutique de t-shirts personnalisés,Johnny Hayden,NA,0,0,0,0,0,0
3002,Boutique de sacs à main,Lady L,NA,0,0,0,0,0,0
3003,Shopping & mode,Beaute Decidela,NA,0,0,0,0,0,0
3004,Shopping & mode,Ananas Passion,NA,0,0,0,0,0,0
3005,Shopping & mode,top-jena.com,NA,0,0,0,0,0,0
3006,Shopping & mode,chaussettesolympia.fr,NA,0,0,0,0,0,0
3007,Shopping & mode,Parureparis,NA,0,0,0,0,0,0
3008,Shopping & mode,price-me.com,NA,0,0,0,0,0,0
3009,Magasin de chaussures,Streetballerine,NA,0,0,0,0,0,0
3010,Magasin de vêtements pour bébés,Mybeebody,NA,0,0,0,0,0,0
3011,Boutique d'accessoires de mode,Angelinashopping,NA,0,0,0,0,0,0
3012,Shopping & mode,Alterneo,NA,0,0,0,0,0,0
3013,Shopping & mode,Kid Konect,NA,0,0,0,0,0,0
3014,Usine textile,Imattec,NA,0,0,0,0,0,0
3015,Bijouterie,NATIVEE,NA,0,0,0,0,0,0
3016,Boutique d'accessoires de mode,Fashionistas Looks,NA,0,0,0,0,0,0
3017,Shopping & mode,Les Bonsplans,NA,0,0,0,0,0,0
3018,Magasin de vêtements de sport (activewear),Bodycross,NA,0,0,0,0,0,0
3019,Shopping & mode,HYLTON,NA,0,0,0,0,0,0
3020,Magasin de sous-vêtements,Déclic Achats,NA,0,0,0,0,0,0
3021,Prestataire spécialisé en études de marché,THE GLAM PRESTIGE GROUP,NA,0,0,0,0,0,0
3022,Boutique d'articles de mode,Muudana,NA,0,0,0,0,0,0
3023,Magasin de streetwear,Mtbk. clothing,NA,0,0,0,0,0,0
3024,Bijouterie fantaisie,Les Bijoux de Marnica,NA,0,0,0,0,0,0
3025,Shopping & mode,Association Médiumnité & Magnétisme,NA,0,0,0,0,0,0
3026,Shopping & mode,Boni Classic,NA,0,0,0,0,0,0
3027,Shopping & mode,MY NU DESIGNER,NA,0,0,0,0,0,0
3028,Magasin de t-shirts,A-krea,NA,0,0,0,0,0,0
3029,Shopping & mode,Trading Diffusion,NA,0,0,0,0,0,0
3030,Magasin de chaussures,Limitedresell,NA,0,0,0,0,0,0
3031,Magasin de vêtements pour femmes,Otez Mode Bresil,NA,0,0,0,0,0,0
3032,Joaillier,QUIYEE,NA,0,0,0,0,0,0
3033,Magasin de vêtements,chicetchocs.com,NA,0,0,0,0,0,0
3034,Magasin de chaussures,TakeYourShoes,NA,0,0,0,0,0,0
3035,Boutique d'accessoires de mode,Coco Comingsoon,NA,0,0,0,0,0,0
3036,Blanchisserie,LBG,NA,0,0,0,0,0,0
3037,Magasin d'équipements sportifs d'extérieur,Nalaia,NA,0,0,0,0,0,0
3038,Magasin de meubles d'occasion,Reborn,NA,0,0,0,0,0,0
3039,Boutique d'accessoires de mode,TEE KLUB,NA,0,0,0,0,0,0
3040,Shopping & mode,Leblanc France,NA,0,0,0,0,0,0
3041,Magasin de sous-vêtements,Toutes les couleurs sont belles.,NA,0,0,0,0,0,0
3042,Boutique d'accessoires de mode,boutique-du-tigre.fr,NA,0,0,0,0,0,0
3043,Marché de textile,clear-fashion.com,NA,0,0,0,0,0,0
3044,Service de rachat de bijoux,Eurogoldsilver,NA,0,0,0,0,0,0
3045,Magasin de t-shirts,A-krea,NA,0,0,0,0,0,0
3046,Magasin de vêtements pour femmes,Otez Mode Bresil,NA,0,0,0,0,0,0
3047,Shopping & mode,Solution Minceur,NA,0,0,0,0,0,0
3048,Bijouterie,My Bijou Personnalisé,NA,0,0,0,0,0,0
3049,Boutique d'accessoires de mode,Bobsquad,NA,0,0,0,0,0,0
3050,Bijouterie fantaisie,Olivier Patrice,NA,0,0,0,0,0,0
3051,Boutique de sacs à main,Sweetbag,NA,0,0,0,0,0,0
3052,Magasin de vêtements pour bébés,Futurs Parents,NA,0,0,0,0,0,0
3053,Boutique d'accessoires de mode,Stylizyeur,NA,0,0,0,0,0,0
3054,Fabricant de bijoux,Atelier Lyotard,NA,0,0,0,0,0,0
3055,Boutique d'accessoires de mode,Barbari,NA,0,0,0,0,0,0
3056,Boutique d'accessoires de mode,Entrenoue,NA,0,0,0,0,0,0
3057,Marché en ligne,PartUpp,NA,0,0,0,0,0,0
3058,Fabricant de bijoux,Kids' Art Bijoux,NA,0,0,0,0,0,0
3059,Magasin d'articles d'occasion,Lestrouvaillesdenina,NA,0,0,0,0,0,0
3060,Magasin de sacs et de valises,SACS EN CUIR,NA,0,0,0,0,0,0
3061,Shopping & mode,Unefilledanslesetoiles,NA,0,0,0,0,0,0
3062,Shopping & mode,Ripauste,NA,0,0,0,0,0,0
3063,Bijouterie,LaMercerieDesCopines,NA,0,0,0,0,0,0
3064,Shopping & mode,WNP,NA,0,0,0,0,0,0
3065,Shopping & mode,Gites La-batie,NA,0,0,0,0,0,0
3066,Boutique de figurines,Kidulto,NA,0,0,0,0,0,0
3067,Shopping & mode,Kreativ Logo,NA,0,0,0,0,0,0
3068,Magasin de vêtements pour femmes,Maison Casablanca,NA,0,0,0,0,0,0
3069,Boutique d'accessoires de mode,MAISON MAXINE,NA,0,0,0,0,0,0
3070,Shopping & mode,David Vennink,NA,0,0,0,0,0,0
3071,Bijouterie,Bodiam,NA,0,0,0,0,0,0
3072,Bijouterie,Just One-planet,NA,0,0,0,0,0,0
3073,Magasin de vêtements,Constant - personal shopper éthique,NA,0,0,0,0,0,0
3074,Shopping & mode,202 ecommerce,NA,0,0,0,0,0,0
3075,Boutique d'accessoires de mode,L'étoffe de Saba,NA,0,0,0,0,0,0
3076,Shopping & mode,PIERRE LANNIER,NA,0,0,0,0,0,0
3077,Bijouterie,Ödea Paris,NA,0,0,0,0,0,0
3078,Centre commercial,X Innovations,NA,0,0,0,0,0,0
3079,Shopping & mode,Watch Band,NA,0,0,0,0,0,0
3080,Shopping & mode,Margotte tournicote,NA,0,0,0,0,0,0
3081,Magasin de sacs et bagages,Domini Leather,NA,0,0,0,0,0,0
3082,Boutique de t-shirts personnalisés,Logobrodeurs,NA,0,0,0,0,0,0
3083,Boutique de lingerie,christine-lingerie.com,NA,0,0,0,0,0,0
3084,Bijouterie fantaisie,Audacieuseparis,NA,0,0,0,0,0,0
3085,Magasin de sacs et bagages,Bagages24h,NA,0,0,0,0,0,0
3086,Magasin de vêtements pour enfants,MaPetiteEtagere.fr,NA,0,0,0,0,0,0
3087,Magasin de chaussures,Los Kapoiyitos,NA,0,0,0,0,0,0
3088,Entreprise de négoce de l'or et de l'argent,Or And Co,NA,0,0,0,0,0,0
3089,Magasin de vêtements imprimés,Fée Parmôha,NA,0,0,0,0,0,0
3090,Magasin de puériculture,Petit Paul,NA,0,0,0,0,0,0
3091,Bijouterie,Montres Lige,NA,0,0,0,0,0,0
3092,Boutique de lingerie,Fabytoy_Official,NA,0,0,0,0,0,0
3093,Magasin de vêtements pour femmes,Lamaisonkomieti,NA,0,0,0,0,0,0
3094,Horlogerie,10h09,NA,0,0,0,0,0,0
3095,Magasin de vêtements,thisredline.com,NA,0,0,0,0,0,0
3096,Magasin de vêtements,Hoodreams,NA,0,0,0,0,0,0
3097,Magasin de vêtements pour femmes,miss-boheme.com,NA,0,0,0,0,0,0
3098,Graveur sur bijoux,J&N Bijoux | France,NA,0,0,0,0,0,0
3099,Marché en ligne,Sadjiri,NA,0,0,0,0,0,0
3100,Cordonnier,Legarageabaskets,NA,0,0,0,0,0,0
3101,Boutique d'accessoires de mode,Shoptonart,NA,0,0,0,0,0,0
3102,Boutique d'accessoires de mode,Brands Spirit,NA,0,0,0,0,0,0
3103,Magasin de vêtements pour femmes,Hornata,NA,0,0,0,0,0,0
3104,Shopping & mode,DouxBebe.fr,NA,0,0,0,0,0,0
3105,Magasin de chaussures,Litefeet,NA,0,0,0,0,0,0
3106,Magasin de design et de décor intérieur,skdecoshop.com,NA,0,0,0,0,0,0
3107,Shopping & mode,Univers Otaku,NA,0,0,0,0,0,0
3108,Magasin de vêtements,Totally Outfit,NA,0,0,0,0,0,0
3109,Bijouterie,Diamant En Ligne,NA,0,0,0,0,0,0
3110,Marché en ligne,Beswapp,NA,0,0,0,0,0,0
3111,Boutique de lingerie,titits,NA,0,0,0,0,0,0
3112,Magasin de chaussures,Coxshop,NA,0,0,0,0,0,0
3113,Fabricant de bijoux,Kissing on the moon Bijoux,NA,0,0,0,0,0,0
3114,Magasin de vêtements,Lebazaracaro,NA,0,0,0,0,0,0
3115,Boutique d'accessoires de mode,Les Jolies Créations De Nanou,NA,0,0,0,0,0,0
3116,Marché en ligne,Kelvente,NA,0,0,0,0,0,0
3117,Boutique de mariage,Le Dressing Club,NA,0,0,0,0,0,0
3118,Shopping & mode,Only Sport,NA,0,0,0,0,0,0
3119,Shopping & mode,Chaussures Deshays-paris,NA,0,0,0,0,0,0
3120,Épicerie,Magasinrochefort,NA,0,0,0,0,0,0
3121,Magasin de puériculture,Oscar et Léon,NA,0,0,0,0,0,0
3122,Bijouterie fantaisie,Une Cerise et du Fil,NA,0,0,0,0,0,0
3123,Boutique d'articles de mode,STOPTHEGALA,NA,0,0,0,0,0,0
3124,Magasin de vêtements pour enfants,Bibitchok,NA,0,0,0,0,0,0
3125,Boutique d'accessoires de mode,Lemousquetaire,NA,0,0,0,0,0,0
3126,Magasin de sous-vêtements,Slimmy,NA,0,0,0,0,0,0
3127,Boutique d'accessoires de mode,Simpliies,NA,0,0,0,0,0,0
3128,Fabricant de bijoux,La Boutique Sōzō,NA,0,0,0,0,0,0
3129,Marché en ligne,Askhlp,NA,0,0,0,0,0,0
3130,Boutique d'accessoires de mode,Gaineshape,NA,0,0,0,0,0,0
3131,Boutique d'accessoires de mode,Stonestowear,NA,0,0,0,0,0,0
3132,Shopping & mode,Wialsclo,NA,0,0,0,0,0,0
3133,Shopping & mode,Extracaffe,NA,0,0,0,0,0,0
3134,Magasin de chapeaux et couvre-chefs,O'SunShade,NA,0,0,0,0,0,0
3135,Magasin de vêtements de sport,Peaches,NA,0,0,0,0,0,0
3136,Magasin de vêtements,jujuetmarc.com,NA,0,0,0,0,0,0
3137,Boutique d'accessoires de mode,Chloé et Léon,NA,0,0,0,0,0,0
3138,Shopping & mode,Moakt Mail,NA,0,0,0,0,0,0
3139,Boutique de t-shirts personnalisés,Joker Medical,NA,0,0,0,0,0,0
3140,Joaillier,Fleursdelune,NA,0,0,0,0,0,0
3141,Magasin de vêtements pour femmes,Ellektra,NA,0,0,0,0,0,0
3142,Boutique d'accessoires de mode,Les Jolies Créations De Nanou,NA,0,0,0,0,0,0
3143,Boutique d'accessoires de mode,Shopgss,NA,0,0,0,0,0,0
3144,Boutique de lingerie,SAETA Paris,NA,0,0,0,0,0,0
3145,Boutique de lingerie,Fabytoy_Official,NA,0,0,0,0,0,0
3146,Graveur sur bijoux,J&N Bijoux | France,NA,0,0,0,0,0,0
3147,Magasin de vêtements pour femmes,Lamaisonkomieti,NA,0,0,0,0,0,0
3148,Marché en ligne,Beswapp,NA,0,0,0,0,0,0
3149,Boutique de lingerie,titits,NA,0,0,0,0,0,0
3150,Magasin de streetwear,Parceque C'est Moi,NA,0,0,0,0,0,0
3151,Joaillier,Laujoa,NA,0,0,0,0,0,0
3152,Magasin de sacs et bagages,Domini Leather,NA,0,0,0,0,0,0
3153,Boutique de t-shirts personnalisés,Logobrodeurs,NA,0,0,0,0,0,0
3154,Boutique de t-shirts personnalisés,Wewearpro,NA,0,0,0,0,0,0
3155,Magasin de vêtements,Kaktus Clothing,NA,0,0,0,0,0,0
3156,Blanchisserie,LBG,NA,0,0,0,0,0,0
3157,Magasin de meubles d'occasion,Reborn,NA,0,0,0,0,0,0
3158,Magasin de vêtements western,Western Butik,NA,0,0,0,0,0,0
3159,Marché en ligne,intellimonde.com,NA,0,0,0,0,0,0
3160,Boutique d'accessoires de mode,Fashionistas Looks,NA,0,0,0,0,0,0
3161,Shopping & mode,Les Bonsplans,NA,0,0,0,0,0,0
3162,Magasin de vêtements de sport (activewear),Bodycross,NA,0,0,0,0,0,0
3163,Shopping & mode,HYLTON,NA,0,0,0,0,0,0
3164,Magasin de vêtements pour femmes,Anais Dressing,NA,0,0,0,0,0,0
3165,Shopping & mode,Alan,NA,0,0,0,0,0,0
3166,Shopping & mode,Maxifleur Plantes Artificielles,NA,0,0,0,0,0,0
3167,Shopping & mode,Artcom Mag64,NA,0,0,0,0,0,0
3168,Bijouterie,Cyamiti,NA,0,0,0,0,0,0
3169,Shopping & mode,Nowe-Store,NA,0,0,0,0,0,0
3170,Shopping & mode,Daniellalaurenz,NA,0,0,0,0,0,0
3171,Horlogerie,Prestige Horlogerie,NA,0,0,0,0,0,0
3172,Magasin de chaussures,Eastshop,NA,0,0,0,0,0,0
3173,Shopping & mode,Sublimeprintonline,NA,0,0,0,0,0,0
3174,Magasin discount,Bulnet,NA,0,0,0,0,0,0
3175,Shopping & mode,Well,NA,0,0,0,0,0,0
3176,Shopping & mode,Crivellaro-Paris,NA,0,0,0,0,0,0
3177,Shopping & mode,Karl5,NA,0,0,0,0,0,0
3178,Shopping & mode,Filante Mixtime,NA,0,0,0,0,0,0
3179,Magasin de vêtements pour femmes,Mouna Sew,NA,0,0,0,0,0,0
3180,Shopping & mode,Cotoninez,NA,0,0,0,0,0,0
3181,Grand magasin,Zanimo Exotic,NA,0,0,0,0,0,0
3182,Shopping & mode,Remi Garenne,NA,0,0,0,0,0,0
3183,Magasin de streetwear,Kagenostyle,NA,0,0,0,0,0,0
3184,Salon d'artisanat,Energinie,NA,0,0,0,0,0,0
3185,Shopping & mode,Juniane,NA,0,0,0,0,0,0
3186,Shopping & mode,Finsbury,NA,0,0,0,0,0,0
3187,Boutique de lingerie,Sauvagelingerie,NA,0,0,0,0,0,0
3188,Shopping & mode,Jadis Press,NA,0,0,0,0,0,0
3189,Shopping & mode,Ditwee,NA,0,0,0,0,0,0
3190,Fabricant de bijoux,Milla Mello expressive jewels,NA,0,0,0,0,0,0
3191,Magasin de vêtements de sport,kitiwake.com,NA,0,0,0,0,0,0
3192,Shopping & mode,bretagnemaroquinerie,NA,0,0,0,0,0,0
3193,Magasin de vêtements pour femmes,Toshopix,NA,0,0,0,0,0,0
3194,Magasin pour enfants,Jardindenanny,NA,0,0,0,0,0,0
3195,Bijouterie,Manapur,NA,0,0,0,0,0,0
3196,Shopping & mode,Hopyparc,NA,0,0,0,0,0,0
3197,Boutique de sacs à main,SAHELINE,NA,0,0,0,0,0,0
3198,Shopping & mode,Metiersdart Cadeaux,NA,0,0,0,0,0,0
3199,Boutique d'accessoires de mode,Impact Phoenix,NA,0,0,0,0,0,0
3200,Expert en bijoux,Inspiranty - Bijoux & Inspiration,NA,0,0,0,0,0,0
3201,Magasin de streetwear,Wise Clothing,NA,0,0,0,0,0,0
3202,Magasin de lunettes de soleil,Azurete,NA,0,0,0,0,0,0
3203,Boutique d'articles de mode,Bao-Lab,NA,0,0,0,0,0,0
3204,Shopping & mode,Argantichka,NA,0,0,0,0,0,0
3205,Magasin de sacs et de valises,Gms Diffusion / Bagages à vivre,NA,0,0,0,0,0,0
3206,Magasin de vêtements pour bébés,Mavaeshop,NA,0,0,0,0,0,0
3207,Magasin de cosmétiques,Lescreationsdamandine,NA,0,0,0,0,0,0
3208,Magasin de vêtements pour hommes,DALEI,NA,0,0,0,0,0,0
3209,Shopping & mode,Lalandemoreau,NA,0,0,0,0,0,0
3210,Bijouterie fantaisie,Audacieuseparis,NA,0,0,0,0,0,0
3211,Magasin de puériculture,Lulu au lit,NA,0,0,0,0,0,0
3212,Bijoutier,Fremont | Artisan Bijoutier | Achat Or,NA,0,0,0,0,0,0
3213,Boutique d'accessoires de mode,Brands Spirit,NA,0,0,0,0,0,0
3214,Magasin de vêtements pour femmes,miss-boheme.com,NA,0,0,0,0,0,0
3215,Magasin de vêtements pour femmes,Hornata,NA,0,0,0,0,0,0
3216,Magasin de puériculture,Petit Paul,NA,0,0,0,0,0,0
3217,Bijouterie,Diamant En Ligne,NA,0,0,0,0,0,0
3218,Bijouterie,Alvety,NA,0,0,0,0,0,0
3219,Magasin de puériculture,Pitigaïa,NA,0,0,0,0,0,0
3220,Shopping & mode,Leadershapes,NA,0,0,0,0,0,0
3221,Shopping & mode,BOUTIQUE SAUVAGE CAP D'AGDE,NA,0,0,0,0,0,0
3222,Boutique d'accessoires de mode,Mybobalands,NA,0,0,0,0,0,0
3223,Shopping & mode,Originalstring,NA,0,0,0,0,0,0
3224,Marché en ligne,Modalova.com,NA,0,0,0,0,0,0
3225,Magasin de vêtements pour hommes,Enmodeswag,NA,0,0,0,0,0,0
3226,Shopping & mode,Shopkund,NA,0,0,0,0,0,0
3227,Shopping & mode,Feteledebout,NA,0,0,0,0,0,0
3228,Shopping & mode,Natasha Bijoux,NA,0,0,0,0,0,0
3229,Shopping & mode,Seidensticker France,NA,0,0,0,0,0,0
3230,Shopping & mode,Ap Service,NA,0,0,0,0,0,0
3231,Magasin de vêtements de sport (activewear),yellov,NA,0,0,0,0,0,0
3232,Shopping & mode,eshop.thewatchobserver.fr,NA,0,0,0,0,0,0
3233,Laverie automatique,Washonline,NA,0,0,0,0,0,0
3234,Magasin de vêtements,MAJESTION France,NA,0,0,0,0,0,0
3235,Shopping & mode,Valuae,NA,0,0,0,0,0,0
3236,Shopping & mode,Passion 3D,NA,0,0,0,0,0,0
3237,Shopping & mode,Insilk,NA,0,0,0,0,0,0
3238,Magasin de sacs et de valises,Moonboutiks,NA,0,0,0,0,0,0
3239,Magasin de chaussures,Armenak,NA,0,0,0,0,0,0
3240,Bijouterie,Miller,NA,0,0,0,0,0,0
3241,Boutique d'accessoires de mode,Babyball,NA,0,0,0,0,0,0
3242,Service de rachat de bijoux,Drouot Expertise,NA,0,0,0,0,0,0
3243,Grand magasin,Migrette et cie,NA,0,0,0,0,0,0
3244,Shopping & mode,Heyraud,NA,0,0,0,0,0,0
3245,Site de comparaison de prix,Architectes Devis,NA,0,0,0,0,0,0
3246,Magasin de puériculture,Les Zouzous Rennais,NA,0,0,0,0,0,0
3247,Shopping & mode,Sac Et-chic,NA,0,0,0,0,0,0
3248,Shopping & mode,Deessebijoux,NA,0,0,0,0,0,0
3249,Bijouterie,Ateliers Saint-germain,NA,0,0,0,0,0,0
3250,Shopping & mode,L'Anguille,NA,0,0,0,0,0,0
3251,Antiquaire,Vintagefrenchart,NA,0,0,0,0,0,0
3252,Service de coupons d'achat,Refyoo,NA,0,0,0,0,0,0
3253,Fabricant de montres,Prodigium Boutique,NA,0,0,0,0,0,0
3254,Boutique d'accessoires de mode,Myloulou,NA,0,0,0,0,0,0
3255,Magasin de vêtements,Vie D'Château - VDC - Castel Life - CL,NA,0,0,0,0,0,0
3256,Magasin de vêtements pour femmes,TATENUE,NA,0,0,0,0,0,0
3257,Shopping & mode,Suki editions,NA,0,0,0,0,0,0
3258,Shopping & mode,Fantaisiedebijoux,NA,0,0,0,0,0,0
3259,Magasin de déguisements,Flexsuit,NA,0,0,0,0,0,0
3260,Joaillier,World Of Hearts,NA,0,0,0,0,0,0
3261,Fabricant de montres,Viewo,NA,0,0,0,0,0,0
3262,Magasin de vêtements pour enfants,Bibitchok,NA,0,0,0,0,0,0
3263,Magasin de couture,Mariloustudio,NA,0,0,0,0,0,0
3264,Magasin de chaussures,Guava Sneakers,NA,0,0,0,0,0,0
3265,Magasin de vêtements,M&D PARIS,NA,0,0,0,0,0,0
3266,Bijouterie fantaisie,Studio Amore,NA,0,0,0,0,0,0
3267,Magasin de vêtements,ART&CARS,NA,0,0,0,0,0,0
3268,Shopping & mode,Liberty Mode,NA,0,0,0,0,0,0
3269,Fabricant de montres,Everywatch,NA,0,0,0,0,0,0
3270,Boutique d'accessoires de mode,Lemousquetaire,NA,0,0,0,0,0,0
3271,Magasin de chaussures,shoozy.co.uk,NA,0,0,0,0,0,0
3272,Magasin de vêtements pour enfants,Tamboor by Orchestra,NA,0,0,0,0,0,0
3273,Shopping & mode,Virgin Créations,NA,0,0,0,0,0,0
3274,Horlogerie,Thewatchkorner,NA,0,0,0,0,0,0
3275,Magasin de vêtements pour hommes,IziChaussures,NA,0,0,0,0,0,0
3276,Shopping & mode,Des Bébés,NA,0,0,0,0,0,0
3277,Bijouterie fantaisie,Noralynn Bijoux,NA,0,0,0,0,0,0
3278,Magasin de vêtements pour enfants,P'tit Lapinou,NA,0,0,0,0,0,0
3279,Boutique de t-shirts personnalisés,local-geek.fr,NA,0,0,0,0,0,0
3280,Magasin de vêtements pour enfants,BEBE SHOP,NA,0,0,0,0,0,0
3281,Shopping & mode,Alfeoclothing,NA,0,0,0,0,0,0
3282,Magasin de vêtements vintage,Moonshiners Clothing,NA,0,0,0,0,0,0
3283,Shopping & mode,Universal Equipement,NA,0,0,0,0,0,0
3284,Fabricant de vêtements de sport,Sport Clique,NA,0,0,0,0,0,0
3285,Magasin de chaussures,Myshoes,NA,0,0,0,0,0,0
3286,Shopping & mode,Chaussurerunning.fr,NA,0,0,0,0,0,0
3287,Boutique d'accessoires de mode,Batelier,NA,0,0,0,0,0,0
3288,Magasin de vêtements pour femmes,Sea Sun & Beyond,NA,0,0,0,0,0,0
3289,Shopping & mode,Eyewearoutlet,NA,0,0,0,0,0,0
3290,Shopping & mode,BOHEM BREWERY,NA,0,0,0,0,0,0
3291,Shopping & mode,Solusquare,NA,0,0,0,0,0,0
3292,Magasin de streetwear,Inknow,NA,0,0,0,0,0,0
3293,Shopping & mode,Dukannewboutique,NA,0,0,0,0,0,0
3294,Magasin de sacs et bagages,La Virgule,NA,0,0,0,0,0,0
3295,Magasin de vêtements pour femmes,Leoan,NA,0,0,0,0,0,0
3296,Shopping & mode,Cotonetcompagnie,NA,0,0,0,0,0,0
3297,Shopping & mode,henjl.fr,NA,0,0,0,0,0,0
3298,Shopping & mode,Boaterfly,NA,0,0,0,0,0,0
3299,Marché en ligne,Labs Explorer,NA,0,0,0,0,0,0
3300,Bijouterie,E-Watch Pro,NA,0,0,0,0,0,0
3301,Enchères en ligne,TEVEE,NA,0,0,0,0,0,0
3302,Service de rachat de bijoux,Bror,NA,0,0,0,0,0,0
3303,Magasin de vêtements pour bébés,Babyhopp,NA,0,0,0,0,0,0
3304,Bijouterie fantaisie,Inseparablebijoux,NA,0,0,0,0,0,0
3305,Magasin de sacs,alexandradehaenen.com,NA,0,0,0,0,0,0
3306,Magasin de sous-vêtements,Mireille & Raymond,NA,0,0,0,0,0,0
3307,Magasin de maillots de bain,FOUTA TUNISIA,NA,0,0,0,0,0,0
3308,Shopping & mode,BEAUBIEN,NA,0,0,0,0,0,0
3309,Shopping & mode,Dine Style,NA,0,0,0,0,0,0
3310,Shopping & mode,Tendl,NA,0,0,0,0,0,0
3311,Horlogerie,Thewatchkorner,NA,0,0,0,0,0,0
3312,Shopping & mode,World Gems Company,NA,0,0,0,0,0,0
3313,Concepteur de sites web,Agence digitale O'Aka,NA,0,0,0,0,0,0
3314,Magasin de sacs et de valises,Blessing Cases,NA,0,0,0,0,0,0
3315,Shopping & mode,Bijouterieonline,NA,0,0,0,0,0,0
3316,Shopping & mode,Prettyflaw,NA,0,0,0,0,0,0
3317,Shopping & mode,Badass Girl,NA,0,0,0,0,0,0
3318,Magasin de vêtements,Femme Fatale,NA,0,0,0,0,0,0
3319,Magasin de vêtements vintage,Moonshiners Clothing,NA,0,0,0,0,0,0
3320,Shopping & mode,MONTRES GMTIME,NA,0,0,0,0,0,0
3321,Shopping & mode,Stuntmind,NA,0,0,0,0,0,0
3322,Shopping & mode,BGN,NA,0,0,0,0,0,0
3323,Magasin de vêtements pour hommes,OLIPHIL,NA,0,0,0,0,0,0
3324,Shopping & mode,Pswebshop,NA,0,0,0,0,0,0
3325,Shopping & mode,Les Croisieres des Tsars,NA,0,0,0,0,0,0
3326,Magasin de lunettes de soleil,Zenottic,NA,0,0,0,0,0,0
3327,Vente d'équipement de fitness en gros,WORKOUTDAY.,NA,0,0,0,0,0,0
3328,Marché de textile,Boutique HumourduPortugal,NA,0,0,0,0,0,0
3329,Shopping & mode,Infustick,NA,0,0,0,0,0,0
3330,Magasin de vêtements pour femmes,Marine Henrion,NA,0,0,0,0,0,0
3331,Magasin de sacs et bagages,Ratio Bags,NA,0,0,0,0,0,0
3332,Magasin de vêtements pour femmes,Erens Vetement,NA,0,0,0,0,0,0
3333,Magasin de lunettes de soleil,LOOKS.,NA,0,0,0,0,0,0
3334,Boutique d'accessoires de mode,BALLEY FR,NA,0,0,0,0,0,0
3335,Shopping & mode,Atelier Store,NA,0,0,0,0,0,0
3336,Shopping & mode,Fightingfilms,NA,0,0,0,0,0,0
3337,Shopping & mode,Dam Spirits,NA,0,0,0,0,0,0
3338,Shopping & mode,Dine Style,NA,0,0,0,0,0,0
3339,Shopping & mode,UB Bijoux,NA,0,0,0,0,0,0
3340,Service de retouche de vêtements,Holding Confection - Atelier de couture et retouches,NA,0,0,0,0,0,0
3341,Magasin de vêtements de sport,Peaches,NA,0,0,0,0,0,0
3342,Magasin de vêtements pour bébés,Mavaeshop,NA,0,0,0,0,0,0
3343,Magasin de vêtements,Kiruto,NA,0,0,0,0,0,0
3344,Boutique d'accessoires de mode,Chloé et Léon,NA,0,0,0,0,0,0
3345,Shopping & mode,Moakt Mail,NA,0,0,0,0,0,0
3346,Bijouterie,Jewellery Box d'un Petit Cœur,NA,0,0,0,0,0,0
